"","District","value.ID","value.O3_column_number_density","month","year","o3"
"7486","siha",1,120403,"04","2019","O3"
"7487","siha",1,120403,"04","2019","O3"
"7488","siha",1,120255.53125,"04","2019","O3"
"7489","siha",1,120278.4609375,"04","2019","O3"
"7490","siha",1,120245.3125,"04","2019","O3"
"7491","siha",1,120245.3125,"04","2019","O3"
"7492","siha",1,120044.84375,"04","2019","O3"
"7493","siha",1,120044.84375,"04","2019","O3"
"7494","siha",1,120044.84375,"04","2019","O3"
"7495","siha",1,119920.4296875,"04","2019","O3"
"7496","siha",1,119404.0390625,"04","2019","O3"
"7497","siha",1,118876.5703125,"04","2019","O3"
"7498","siha",1,119201.2578125,"04","2019","O3"
"7499","siha",1,119201.3046875,"04","2019","O3"
"7500","siha",1,119201.3046875,"04","2019","O3"
"7501","siha",1,120290.328125,"04","2019","O3"
"7502","siha",1,120254.3828125,"04","2019","O3"
"7503","siha",1,120403,"04","2019","O3"
"7504","siha",1,120220.5859375,"04","2019","O3"
"7505","siha",1,120403,"04","2019","O3"
"7506","siha",1,120403,"04","2019","O3"
"7507","siha",1,120278.4609375,"04","2019","O3"
"7508","siha",1,120278.4609375,"04","2019","O3"
"7509","siha",1,120414.515625,"04","2019","O3"
"7510","siha",1,120044.84375,"04","2019","O3"
"7511","siha",1,120044.84375,"04","2019","O3"
"7512","siha",1,119810.4609375,"04","2019","O3"
"7513","siha",1,119785.546875,"04","2019","O3"
"7514","siha",1,119569.5859375,"04","2019","O3"
"7515","siha",1,118944.765625,"04","2019","O3"
"7516","siha",1,119201.3046875,"04","2019","O3"
"7517","siha",1,119201.3046875,"04","2019","O3"
"7518","siha",1,119201.3046875,"04","2019","O3"
"7519","siha",1,120217.6640625,"04","2019","O3"
"7520","siha",1,120217.6640625,"04","2019","O3"
"7521","siha",1,120403,"04","2019","O3"
"7522","siha",1,120403,"04","2019","O3"
"7523","siha",1,120397.625,"04","2019","O3"
"7524","siha",1,120153.9296875,"04","2019","O3"
"7525","siha",1,119951.1015625,"04","2019","O3"
"7526","siha",1,119951.1015625,"04","2019","O3"
"7527","siha",1,119813.015625,"04","2019","O3"
"7528","siha",1,119804.5546875,"04","2019","O3"
"7529","siha",1,119804.5546875,"04","2019","O3"
"7530","siha",1,119673.34375,"04","2019","O3"
"7531","siha",1,119804.5546875,"04","2019","O3"
"7532","siha",1,119569.59375,"04","2019","O3"
"7533","siha",1,119000.875,"04","2019","O3"
"7534","siha",1,118791.6171875,"04","2019","O3"
"7535","siha",1,119313.4453125,"04","2019","O3"
"7536","siha",1,119313.4453125,"04","2019","O3"
"7537","siha",1,120217.6640625,"04","2019","O3"
"7538","siha",1,120217.6640625,"04","2019","O3"
"7539","siha",1,120318.7890625,"04","2019","O3"
"7540","siha",1,120032.3359375,"04","2019","O3"
"7541","siha",1,120105.8203125,"04","2019","O3"
"7542","siha",1,120090.2265625,"04","2019","O3"
"7543","siha",1,119855.140625,"04","2019","O3"
"7544","siha",1,119855.140625,"04","2019","O3"
"7545","siha",1,119775.8515625,"04","2019","O3"
"7546","siha",1,119801.6328125,"04","2019","O3"
"7547","siha",1,119792.234375,"04","2019","O3"
"7548","siha",1,119743.828125,"04","2019","O3"
"7549","siha",1,119673.34375,"04","2019","O3"
"7550","siha",1,119673.34375,"04","2019","O3"
"7551","siha",1,119566.640625,"04","2019","O3"
"7552","siha",1,119459.9140625,"04","2019","O3"
"7553","siha",1,119539.9296875,"04","2019","O3"
"7554","siha",1,119539.9296875,"04","2019","O3"
"7555","siha",1,119897.25,"04","2019","O3"
"7556","siha",1,119848.5703125,"04","2019","O3"
"7557","siha",1,119825.53125,"04","2019","O3"
"7558","siha",1,119789.125,"04","2019","O3"
"7559","siha",1,119825.53125,"04","2019","O3"
"7560","siha",1,119825.53125,"04","2019","O3"
"7561","siha",1,119708.78125,"04","2019","O3"
"7562","siha",1,119708.78125,"04","2019","O3"
"7563","siha",1,119424.765625,"04","2019","O3"
"7564","siha",1,119435.09375,"04","2019","O3"
"7565","siha",1,119501.734375,"04","2019","O3"
"7566","siha",1,119569.59375,"04","2019","O3"
"7567","siha",1,119673.34375,"04","2019","O3"
"7568","siha",1,119673.34375,"04","2019","O3"
"7569","siha",1,119497.1015625,"04","2019","O3"
"7570","siha",1,119308.5859375,"04","2019","O3"
"7571","siha",1,119328.921875,"04","2019","O3"
"7572","siha",1,120024.3125,"04","2019","O3"
"7573","siha",1,119825.53125,"04","2019","O3"
"7574","siha",1,119825.53125,"04","2019","O3"
"7575","siha",1,119825.53125,"04","2019","O3"
"7576","siha",1,119789.125,"04","2019","O3"
"7577","siha",1,119604.6171875,"04","2019","O3"
"7578","siha",1,119825.53125,"04","2019","O3"
"7579","siha",1,119540,"04","2019","O3"
"7580","siha",1,119540,"04","2019","O3"
"7581","siha",1,119466.59375,"04","2019","O3"
"7582","siha",1,119466.3125,"04","2019","O3"
"7583","siha",1,119466.3125,"04","2019","O3"
"7584","siha",1,119569.59375,"04","2019","O3"
"7585","siha",1,119673.34375,"04","2019","O3"
"7586","siha",1,119673.34375,"04","2019","O3"
"7587","siha",1,119673.34375,"04","2019","O3"
"7588","siha",1,119328.921875,"04","2019","O3"
"7589","siha",1,119478.3046875,"04","2019","O3"
"7590","siha",1,120024.3125,"04","2019","O3"
"7591","siha",1,119975.0859375,"04","2019","O3"
"7592","siha",1,119789.125,"04","2019","O3"
"7593","siha",1,119789.125,"04","2019","O3"
"7594","siha",1,119789.125,"04","2019","O3"
"7595","siha",1,119541.5,"04","2019","O3"
"7596","siha",1,119499.4765625,"04","2019","O3"
"7597","siha",1,119534.8046875,"04","2019","O3"
"7598","siha",1,119534.8046875,"04","2019","O3"
"7599","siha",1,119534.8046875,"04","2019","O3"
"7600","siha",1,119470,"04","2019","O3"
"7601","siha",1,119466.3125,"04","2019","O3"
"7602","siha",1,119465.1484375,"04","2019","O3"
"7603","siha",1,119673.34375,"04","2019","O3"
"7604","siha",1,119673.34375,"04","2019","O3"
"7605","siha",1,119651.15625,"04","2019","O3"
"7606","siha",1,119439.0859375,"04","2019","O3"
"7607","siha",1,119328.921875,"04","2019","O3"
"7608","siha",1,119964.7265625,"04","2019","O3"
"7609","siha",1,120024.3125,"04","2019","O3"
"7610","siha",1,120024.3125,"04","2019","O3"
"7611","siha",1,119789.125,"04","2019","O3"
"7612","siha",1,119871.609375,"04","2019","O3"
"7613","siha",1,119871.609375,"04","2019","O3"
"7614","siha",1,119789.125,"04","2019","O3"
"7615","siha",1,119500.2109375,"04","2019","O3"
"7616","siha",1,119535.0078125,"04","2019","O3"
"7617","siha",1,119534.8046875,"04","2019","O3"
"7618","siha",1,119534.8046875,"04","2019","O3"
"7619","siha",1,119521.484375,"04","2019","O3"
"7620","siha",1,119466.78125,"04","2019","O3"
"7621","siha",1,119466.78125,"04","2019","O3"
"7622","siha",1,119497.15625,"04","2019","O3"
"7623","siha",1,119295.8984375,"04","2019","O3"
"7624","siha",1,119133.21875,"04","2019","O3"
"7625","siha",1,119308.125,"04","2019","O3"
"7626","siha",1,119328.921875,"04","2019","O3"
"7627","siha",1,120024.3125,"04","2019","O3"
"7628","siha",1,120024.3125,"04","2019","O3"
"7629","siha",1,120020.53125,"04","2019","O3"
"7630","siha",1,119873.53125,"04","2019","O3"
"7631","siha",1,120024.8984375,"04","2019","O3"
"7632","siha",1,119830.3671875,"04","2019","O3"
"7633","siha",1,119548.3046875,"04","2019","O3"
"7634","siha",1,119481.375,"04","2019","O3"
"7635","siha",1,119534.8046875,"04","2019","O3"
"7636","siha",1,119534.8046875,"04","2019","O3"
"7637","siha",1,119534.8046875,"04","2019","O3"
"7638","siha",1,119476.1796875,"04","2019","O3"
"7639","siha",1,119107.3125,"04","2019","O3"
"7640","siha",1,119127.515625,"04","2019","O3"
"7641","siha",1,119127.515625,"04","2019","O3"
"7642","siha",1,119127.515625,"04","2019","O3"
"7643","siha",1,119252.125,"04","2019","O3"
"7644","siha",1,119231.25,"04","2019","O3"
"7645","siha",1,120024.3125,"04","2019","O3"
"7646","siha",1,120024.3125,"04","2019","O3"
"7647","siha",1,119900.359375,"04","2019","O3"
"7648","siha",1,120024.8984375,"04","2019","O3"
"7649","siha",1,119864.7734375,"04","2019","O3"
"7650","siha",1,119548.3046875,"04","2019","O3"
"7651","siha",1,119489.125,"04","2019","O3"
"7652","siha",1,119534.8046875,"04","2019","O3"
"7653","siha",1,119534.8046875,"04","2019","O3"
"7654","siha",1,119646.203125,"04","2019","O3"
"7655","siha",1,119534.8046875,"04","2019","O3"
"7656","siha",1,119466.78125,"04","2019","O3"
"7657","siha",1,119466.78125,"04","2019","O3"
"7658","siha",1,119181.8671875,"04","2019","O3"
"7659","siha",1,119278.9375,"04","2019","O3"
"7660","siha",1,119423.7265625,"04","2019","O3"
"7661","siha",1,119494.6328125,"04","2019","O3"
"7662","siha",1,119330.9765625,"04","2019","O3"
"7663","siha",1,119330.9765625,"04","2019","O3"
"7664","siha",1,120024.3125,"04","2019","O3"
"7665","siha",1,120024.3125,"04","2019","O3"
"7666","siha",1,119900.359375,"04","2019","O3"
"7667","siha",1,120024.8984375,"04","2019","O3"
"7668","siha",1,119864.7734375,"04","2019","O3"
"7669","siha",1,119548.3046875,"04","2019","O3"
"7670","siha",1,119489.125,"04","2019","O3"
"7671","siha",1,119713.734375,"04","2019","O3"
"7672","siha",1,119713.734375,"04","2019","O3"
"7673","siha",1,119834.4765625,"04","2019","O3"
"7674","siha",1,119660.2265625,"04","2019","O3"
"7675","siha",1,119721.984375,"04","2019","O3"
"7676","siha",1,119842.84375,"04","2019","O3"
"7677","siha",1,119613.8671875,"04","2019","O3"
"7678","siha",1,119791.859375,"04","2019","O3"
"7679","siha",1,119805.1875,"04","2019","O3"
"7680","siha",1,119280.640625,"04","2019","O3"
"7681","siha",1,119199.28125,"04","2019","O3"
"7682","siha",1,119541.3203125,"04","2019","O3"
"7683","siha",1,119330.9765625,"04","2019","O3"
"7684","siha",1,119330.9765625,"04","2019","O3"
"7685","siha",1,119330.9765625,"04","2019","O3"
"7686","siha",1,119330.9765625,"04","2019","O3"
"7687","siha",1,119878.78125,"04","2019","O3"
"7688","siha",1,119795.9921875,"04","2019","O3"
"7689","siha",1,120238.2109375,"04","2019","O3"
"7690","siha",1,120135.5078125,"04","2019","O3"
"7691","siha",1,119500.2109375,"04","2019","O3"
"7692","siha",1,119711.46875,"04","2019","O3"
"7693","siha",1,119713.734375,"04","2019","O3"
"7694","siha",1,119713.734375,"04","2019","O3"
"7695","siha",1,119834.4765625,"04","2019","O3"
"7696","siha",1,119660.2265625,"04","2019","O3"
"7697","siha",1,119721.984375,"04","2019","O3"
"7698","siha",1,119842.84375,"04","2019","O3"
"7699","siha",1,119613.8671875,"04","2019","O3"
"7700","siha",1,119791.859375,"04","2019","O3"
"7701","siha",1,119805.1875,"04","2019","O3"
"7702","siha",1,119280.640625,"04","2019","O3"
"7703","siha",1,119199.28125,"04","2019","O3"
"7704","siha",1,119541.3203125,"04","2019","O3"
"7705","siha",1,119330.9765625,"04","2019","O3"
"7706","siha",1,119330.9765625,"04","2019","O3"
"7707","siha",1,119330.9765625,"04","2019","O3"
"7708","siha",1,119330.9765625,"04","2019","O3"
"7709","siha",1,119220.5390625,"04","2019","O3"
"7710","siha",1,120071.09375,"04","2019","O3"
"7711","siha",1,120071.09375,"04","2019","O3"
"7712","siha",1,120071.09375,"04","2019","O3"
"7713","siha",1,120118.21875,"04","2019","O3"
"7714","siha",1,120005.25,"04","2019","O3"
"7715","siha",1,119868.5,"04","2019","O3"
"7716","siha",1,119828.7734375,"04","2019","O3"
"7717","siha",1,119828.7734375,"04","2019","O3"
"7718","siha",1,119837.1484375,"04","2019","O3"
"7719","siha",1,119566.65625,"04","2019","O3"
"7720","siha",1,119845.5234375,"04","2019","O3"
"7721","siha",1,119845.5234375,"04","2019","O3"
"7722","siha",1,119379.515625,"04","2019","O3"
"7723","siha",1,119795.75,"04","2019","O3"
"7724","siha",1,119829.2265625,"04","2019","O3"
"7725","siha",1,119519.5078125,"04","2019","O3"
"7726","siha",1,119443.109375,"04","2019","O3"
"7727","siha",1,119620.40625,"04","2019","O3"
"7728","siha",1,119330.9765625,"04","2019","O3"
"7729","siha",1,119330.9765625,"04","2019","O3"
"7730","siha",1,119330.9765625,"04","2019","O3"
"7731","siha",1,119897.328125,"04","2019","O3"
"7732","siha",1,119642.1015625,"04","2019","O3"
"7733","siha",1,119247.8125,"04","2019","O3"
"7734","siha",1,120506.1640625,"04","2019","O3"
"7735","siha",1,120370.3125,"04","2019","O3"
"7736","siha",1,119868.5,"04","2019","O3"
"7737","siha",1,119828.7734375,"04","2019","O3"
"7738","siha",1,119828.7734375,"04","2019","O3"
"7739","siha",1,119837.1484375,"04","2019","O3"
"7740","siha",1,119800.109375,"04","2019","O3"
"7741","siha",1,119703.078125,"04","2019","O3"
"7742","siha",1,119566.4375,"04","2019","O3"
"7743","siha",1,119564.8046875,"04","2019","O3"
"7744","siha",1,119625.2421875,"04","2019","O3"
"7745","siha",1,119838.640625,"04","2019","O3"
"7746","siha",1,119623.9765625,"04","2019","O3"
"7747","siha",1,119486.3671875,"04","2019","O3"
"7748","siha",1,119486.3671875,"04","2019","O3"
"7749","siha",1,119174.7265625,"04","2019","O3"
"7750","siha",1,119522.203125,"04","2019","O3"
"7751","siha",1,119887.6875,"04","2019","O3"
"7752","siha",1,119909.8359375,"04","2019","O3"
"7753","siha",1,119909.8359375,"04","2019","O3"
"7754","siha",1,119909.8359375,"04","2019","O3"
"7755","siha",1,119682.59375,"04","2019","O3"
"7756","siha",1,119247.8125,"04","2019","O3"
"7757","siha",1,120278.375,"04","2019","O3"
"7758","siha",1,120275.1953125,"04","2019","O3"
"7759","siha",1,120071.09375,"04","2019","O3"
"7760","siha",1,119888.9296875,"04","2019","O3"
"7761","siha",1,119888.9296875,"04","2019","O3"
"7762","siha",1,119837.1484375,"04","2019","O3"
"7763","siha",1,119837.1484375,"04","2019","O3"
"7764","siha",1,119732.1015625,"04","2019","O3"
"7765","siha",1,119574.3984375,"04","2019","O3"
"7766","siha",1,119614.515625,"04","2019","O3"
"7767","siha",1,119673.421875,"04","2019","O3"
"7768","siha",1,119865.2578125,"04","2019","O3"
"7769","siha",1,119707.65625,"04","2019","O3"
"7770","siha",1,119871.3984375,"04","2019","O3"
"7771","siha",1,119871.3984375,"04","2019","O3"
"7772","siha",1,119871.3984375,"04","2019","O3"
"7773","siha",1,119934.6015625,"04","2019","O3"
"7774","siha",1,119934.6015625,"04","2019","O3"
"7775","siha",1,119909.8359375,"04","2019","O3"
"7776","siha",1,119909.8359375,"04","2019","O3"
"7777","siha",1,119909.8359375,"04","2019","O3"
"7778","siha",1,119748.1171875,"04","2019","O3"
"7779","siha",1,120275.1953125,"04","2019","O3"
"7780","siha",1,120275.1953125,"04","2019","O3"
"7781","siha",1,120071.09375,"04","2019","O3"
"7782","siha",1,119908.71875,"04","2019","O3"
"7783","siha",1,119908.71875,"04","2019","O3"
"7784","siha",1,119837.1484375,"04","2019","O3"
"7785","siha",1,119837.1484375,"04","2019","O3"
"7786","siha",1,119722.9453125,"04","2019","O3"
"7787","siha",1,119726.234375,"04","2019","O3"
"7788","siha",1,119724.296875,"04","2019","O3"
"7789","siha",1,119886.265625,"04","2019","O3"
"7790","siha",1,120025.7734375,"04","2019","O3"
"7791","siha",1,119970.375,"04","2019","O3"
"7792","siha",1,119871.3984375,"04","2019","O3"
"7793","siha",1,119871.3984375,"04","2019","O3"
"7794","siha",1,119871.3984375,"04","2019","O3"
"7795","siha",1,119934.6015625,"04","2019","O3"
"7796","siha",1,119934.6015625,"04","2019","O3"
"7797","siha",1,119909.8359375,"04","2019","O3"
"7798","siha",1,119909.8359375,"04","2019","O3"
"7799","siha",1,119959.359375,"04","2019","O3"
"7800","siha",1,119934.8515625,"04","2019","O3"
"7801","siha",1,119905.4609375,"04","2019","O3"
"7802","siha",1,119703.75,"04","2019","O3"
"7803","siha",1,120153.9921875,"04","2019","O3"
"7804","siha",1,119897.5625,"04","2019","O3"
"7805","siha",1,119897.5625,"04","2019","O3"
"7806","siha",1,120153.9921875,"04","2019","O3"
"7807","siha",1,120147.8828125,"04","2019","O3"
"7808","siha",1,119873.4765625,"04","2019","O3"
"7809","siha",1,119873.4765625,"04","2019","O3"
"7810","siha",1,119832.953125,"04","2019","O3"
"7811","siha",1,119861.7109375,"04","2019","O3"
"7812","siha",1,120003.6640625,"04","2019","O3"
"7813","siha",1,119959.359375,"04","2019","O3"
"7814","siha",1,119959.359375,"04","2019","O3"
"7815","siha",1,120038.2734375,"04","2019","O3"
"7816","siha",1,119826.9609375,"04","2019","O3"
"7817","siha",1,119758.7734375,"04","2019","O3"
"7818","siha",1,120027.7421875,"04","2019","O3"
"7819","siha",1,119897.5625,"04","2019","O3"
"7820","siha",1,119869.3046875,"04","2019","O3"
"7821","siha",1,119999.296875,"04","2019","O3"
"7822","siha",1,120340.640625,"04","2019","O3"
"7823","siha",1,120340.640625,"04","2019","O3"
"7824","siha",1,120340.640625,"04","2019","O3"
"7825","siha",1,120338.5546875,"04","2019","O3"
"7826","siha",1,120022.5390625,"04","2019","O3"
"7827","siha",1,120047.6875,"04","2019","O3"
"7828","siha",1,119959.359375,"04","2019","O3"
"7829","siha",1,120411.75,"04","2019","O3"
"7830","siha",1,120181.4921875,"04","2019","O3"
"7831","siha",1,120233.2421875,"04","2019","O3"
"7832","siha",1,120340.640625,"04","2019","O3"
"7833","siha",1,120340.640625,"04","2019","O3"
"7834","siha",1,120340.640625,"04","2019","O3"
"7835","siha",1,120340.640625,"04","2019","O3"
"7836","siha",1,120340.640625,"04","2019","O3"
"7837","siha",1,120340.640625,"04","2019","O3"
"7838","siha",1,120340.640625,"04","2019","O3"
"7839","siha",1,120057.546875,"04","2019","O3"
"7840","siha",1,120047.6875,"04","2019","O3"
"7841","siha",1,120047.6875,"04","2019","O3"
"7842","siha",1,120184.203125,"04","2019","O3"
"7843","siha",1,120184.203125,"04","2019","O3"
"7844","siha",1,119976.4921875,"04","2019","O3"
"7845","siha",1,120184.203125,"04","2019","O3"
"7846","siha",1,120184.203125,"04","2019","O3"
"7847","siha",1,120340.640625,"04","2019","O3"
"7848","siha",1,120340.640625,"04","2019","O3"
"7849","siha",1,120340.640625,"04","2019","O3"
"7850","siha",1,120340.640625,"04","2019","O3"
"7851","siha",1,120340.640625,"04","2019","O3"
"7852","siha",1,120140.53125,"04","2019","O3"
"7853","siha",1,120047.6875,"04","2019","O3"
"7854","siha",1,120202.4921875,"04","2019","O3"
"7855","siha",1,120184.203125,"04","2019","O3"
"7856","siha",1,119757.9375,"04","2019","O3"
"7857","siha",1,120184.203125,"04","2019","O3"
"7858","siha",1,120184.203125,"04","2019","O3"
"7859","siha",1,120340.640625,"04","2019","O3"
"7860","siha",1,120340.640625,"04","2019","O3"
"7861","siha",1,120336.296875,"04","2019","O3"
"7862","siha",1,120336.296875,"04","2019","O3"
"7863","siha",1,120305.875,"04","2019","O3"
"7864","siha",1,120257.3671875,"04","2019","O3"
"7865","siha",1,120225.828125,"04","2019","O3"
"7866","siha",1,120184.203125,"04","2019","O3"
"7867","siha",1,120340.640625,"04","2019","O3"
"7868","siha",1,120340.640625,"04","2019","O3"
"7869","siha",1,120336.296875,"04","2019","O3"
"7870","siha",1,120336.296875,"04","2019","O3"
"7871","siha",1,120305.875,"04","2019","O3"
"7872","siha",1,120257.3671875,"04","2019","O3"
"7873","siha",1,120225.828125,"04","2019","O3"
"7874","siha",1,120225.828125,"04","2019","O3"
"7875","siha",1,120311.1015625,"04","2019","O3"
"7876","siha",1,120284.53125,"04","2019","O3"
"7877","siha",1,120266.390625,"04","2019","O3"
"7878","siha",1,120266.390625,"04","2019","O3"
"7879","siha",1,120266.1484375,"04","2019","O3"
"7880","siha",1,120246.1875,"04","2019","O3"
"7881","siha",1,120225.859375,"04","2019","O3"
"7882","siha",1,120225.828125,"04","2019","O3"
"7883","siha",1,120225.828125,"04","2019","O3"
"7884","siha",1,120266.1484375,"04","2019","O3"
"7885","siha",1,120266.1484375,"04","2019","O3"
"7886","siha",1,120266.1484375,"04","2019","O3"
"7887","siha",1,120266.1484375,"04","2019","O3"
"7888","siha",1,120266.1484375,"04","2019","O3"
"7889","siha",1,120269.5390625,"04","2019","O3"
"7890","siha",1,120573.234375,"04","2019","O3"
"7891","siha",1,120572,"04","2019","O3"
"7892","siha",1,120266.1484375,"04","2019","O3"
"7893","siha",1,120266.1484375,"04","2019","O3"
"7894","siha",1,120266.1484375,"04","2019","O3"
"7895","siha",1,120266.1484375,"04","2019","O3"
"7896","siha",1,120266.1484375,"04","2019","O3"
"7897","siha",1,120565.515625,"04","2019","O3"
"7898","siha",1,120573.234375,"04","2019","O3"
"7899","siha",1,120573.234375,"04","2019","O3"
"7900","siha",1,120266.1484375,"04","2019","O3"
"7901","siha",1,120266.1484375,"04","2019","O3"
"7902","siha",1,120266.1484375,"04","2019","O3"
"7903","siha",1,120266.1484375,"04","2019","O3"
"7904","siha",1,120266.1484375,"04","2019","O3"
"7905","siha",1,120248.4609375,"04","2019","O3"
"7906","siha",1,120225.828125,"04","2019","O3"
"7907","siha",1,120225.828125,"04","2019","O3"
"7908","siha",1,120266.1484375,"04","2019","O3"
"7909","siha",1,120266.1484375,"04","2019","O3"
"7910","siha",1,120266.1484375,"04","2019","O3"
"7911","siha",1,120266.1484375,"04","2019","O3"
"7912","siha",1,120266.1484375,"04","2019","O3"
"7913","siha",1,120165.8828125,"04","2019","O3"
"7914","siha",1,120150.1796875,"04","2019","O3"
"7915","siha",1,120143.375,"04","2019","O3"
"7916","siha",1,119833.4609375,"04","2019","O3"
"7917","siha",1,120266.1484375,"04","2019","O3"
"7918","siha",1,120266.1484375,"04","2019","O3"
"7919","siha",1,120266.1484375,"04","2019","O3"
"7920","siha",1,120266.1484375,"04","2019","O3"
"7921","siha",1,120313.3203125,"04","2019","O3"
"7922","siha",1,120869.5859375,"04","2019","O3"
"7923","siha",1,120007.7421875,"04","2019","O3"
"7924","siha",1,119781.1328125,"04","2019","O3"
"7925","siha",1,119810.7890625,"04","2019","O3"
"7926","siha",1,120762.328125,"04","2019","O3"
"7927","siha",1,120762.328125,"04","2019","O3"
"7928","siha",1,121013.2578125,"04","2019","O3"
"7929","siha",1,121013.2578125,"04","2019","O3"
"7930","siha",1,121030.453125,"04","2019","O3"
"7931","siha",1,120150.59375,"04","2019","O3"
"7932","siha",1,119837.8671875,"04","2019","O3"
"7933","siha",1,119837.8671875,"04","2019","O3"
"7934","siha",1,121013.2578125,"04","2019","O3"
"7935","siha",1,121013.2578125,"04","2019","O3"
"7936","siha",1,121013.2578125,"04","2019","O3"
"7937","siha",1,121013.2578125,"04","2019","O3"
"7938","siha",1,121023.5859375,"04","2019","O3"
"7939","siha",1,120353.90625,"04","2019","O3"
"7940","siha",1,119837.8671875,"04","2019","O3"
"7941","siha",1,120964.078125,"04","2019","O3"
"7942","siha",1,120755.9296875,"04","2019","O3"
"7943","siha",1,120547.78125,"04","2019","O3"
"7944","siha",1,120527.2421875,"04","2019","O3"
"7945","siha",1,120467.03125,"04","2019","O3"
"7946","siha",1,120139.5703125,"04","2019","O3"
"7947","siha",1,120527.2421875,"04","2019","O3"
"7948","siha",1,120612.484375,"04","2019","O3"
"7949","siha",1,120721.34375,"04","2019","O3"
"7950","siha",1,120956.078125,"04","2019","O3"
"7951","siha",1,120527.2421875,"04","2019","O3"
"7952","siha",1,120612.484375,"04","2019","O3"
"7953","siha",1,117366.796875,"05","2019","O3"
"7954","siha",1,117063.8125,"05","2019","O3"
"7955","siha",1,117124.4453125,"05","2019","O3"
"7956","siha",1,117114.6015625,"05","2019","O3"
"7957","siha",1,117114.6015625,"05","2019","O3"
"7958","siha",1,117364.3671875,"05","2019","O3"
"7959","siha",1,117364.3671875,"05","2019","O3"
"7960","siha",1,117364.3671875,"05","2019","O3"
"7961","siha",1,117465.203125,"05","2019","O3"
"7962","siha",1,117498.5546875,"05","2019","O3"
"7963","siha",1,117498.5546875,"05","2019","O3"
"7964","siha",1,117396.4921875,"05","2019","O3"
"7965","siha",1,117366.796875,"05","2019","O3"
"7966","siha",1,117366.796875,"05","2019","O3"
"7967","siha",1,117016.2421875,"05","2019","O3"
"7968","siha",1,117231.9296875,"05","2019","O3"
"7969","siha",1,117231.9296875,"05","2019","O3"
"7970","siha",1,117278.9140625,"05","2019","O3"
"7971","siha",1,117231.9296875,"05","2019","O3"
"7972","siha",1,117366.796875,"05","2019","O3"
"7973","siha",1,117366.796875,"05","2019","O3"
"7974","siha",1,116984.8984375,"05","2019","O3"
"7975","siha",1,117062.6875,"05","2019","O3"
"7976","siha",1,117016.2421875,"05","2019","O3"
"7977","siha",1,117231.9296875,"05","2019","O3"
"7978","siha",1,117138.7265625,"05","2019","O3"
"7979","siha",1,117076.8671875,"05","2019","O3"
"7980","siha",1,117138.7265625,"05","2019","O3"
"7981","siha",1,117138.7265625,"05","2019","O3"
"7982","siha",1,116793.03125,"05","2019","O3"
"7983","siha",1,116793.03125,"05","2019","O3"
"7984","siha",1,116819.984375,"05","2019","O3"
"7985","siha",1,117120.1484375,"05","2019","O3"
"7986","siha",1,117138.7265625,"05","2019","O3"
"7987","siha",1,116731.3203125,"05","2019","O3"
"7988","siha",1,116731.3203125,"05","2019","O3"
"7989","siha",1,116731.3203125,"05","2019","O3"
"7990","siha",1,116793.03125,"05","2019","O3"
"7991","siha",1,116819.984375,"05","2019","O3"
"7992","siha",1,116686.75,"05","2019","O3"
"7993","siha",1,116686.75,"05","2019","O3"
"7994","siha",1,116519.8125,"05","2019","O3"
"7995","siha",1,116686.75,"05","2019","O3"
"7996","siha",1,116686.75,"05","2019","O3"
"7997","siha",1,116686.75,"05","2019","O3"
"7998","siha",1,116519.8125,"05","2019","O3"
"7999","siha",1,116520.453125,"05","2019","O3"
"8000","siha",1,116652.640625,"05","2019","O3"
"8001","siha",1,116793.03125,"05","2019","O3"
"8002","siha",1,116793.03125,"05","2019","O3"
"8003","siha",1,116793.03125,"05","2019","O3"
"8004","siha",1,116511.9140625,"05","2019","O3"
"8005","siha",1,116392.3203125,"05","2019","O3"
"8006","siha",1,116500.0390625,"05","2019","O3"
"8007","siha",1,116726.3984375,"05","2019","O3"
"8008","siha",1,116726.3984375,"05","2019","O3"
"8009","siha",1,116392.3203125,"05","2019","O3"
"8010","siha",1,116392.4453125,"05","2019","O3"
"8011","siha",1,116726.3984375,"05","2019","O3"
"8012","siha",1,116726.3984375,"05","2019","O3"
"8013","siha",1,116726.3984375,"05","2019","O3"
"8014","siha",1,116726.3984375,"05","2019","O3"
"8015","siha",1,117242.8828125,"05","2019","O3"
"8016","siha",1,116857.984375,"05","2019","O3"
"8017","siha",1,116726.3984375,"05","2019","O3"
"8018","siha",1,116726.3984375,"05","2019","O3"
"8019","siha",1,117708.890625,"05","2019","O3"
"8020","siha",1,117398.03125,"05","2019","O3"
"8021","siha",1,117155.53125,"05","2019","O3"
"8022","siha",1,116826.359375,"05","2019","O3"
"8023","siha",1,116702.7890625,"05","2019","O3"
"8024","siha",1,117708.890625,"05","2019","O3"
"8025","siha",1,117641.1484375,"05","2019","O3"
"8026","siha",1,117403.0546875,"05","2019","O3"
"8027","siha",1,117399.515625,"05","2019","O3"
"8028","siha",1,117162.4765625,"05","2019","O3"
"8029","siha",1,116857.984375,"05","2019","O3"
"8030","siha",1,116702.7890625,"05","2019","O3"
"8031","siha",1,117833.7109375,"05","2019","O3"
"8032","siha",1,117810.625,"05","2019","O3"
"8033","siha",1,117733.25,"05","2019","O3"
"8034","siha",1,117733.25,"05","2019","O3"
"8035","siha",1,117733.25,"05","2019","O3"
